split,row_id,label,target_binary,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
train,cicids1771::0208,PortScan,1,107,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,74766.35514,18691.58879,107.0,0.0,107,107,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,9345.794393,9345.794393,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::0647,BENIGN,0,39001861,7,7,432,1774,432,0,61.71428571,163.2806523,1774,0,253.4285714,670.5089751,56.56140357,0.35895723,3000143.154,4649227.184,10000000,25,30200000,5039215.833,5467384.02,10000000,66,39000000,6493711.167,5015195.726,10000000,39840,0,0,0,0,232,232,0.179478615,0.179478615,0,1774,147.0666667,463.6247662,214947.9238,0,0,0,1,0,0,0,0,1,157.5714286,61.71428571,253.4285714,232,0,0,0,0,0,0,7,432,7,1774,29200,939,1,32,74728.0,60821.04468,144958,39514,10000000.0,4980.244405,10000000,9998482
train,cicids1771::0890,BENIGN,0,13447,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,148.7320592,13447.0,0.0,13447,13447,13447,13447.0,0.0,13447,13447,0,0.0,0.0,0,0,0,0,0,0,64,0,148.7320592,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,61,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
test,cicids1771::1640,BENIGN,0,30156013,10,11,1141,4435,797,0,114.1,248.156962,1460,0,403.1818182,561.8426502,184.9050801,0.69637853,1507800.65,3649822.78,10000000,1,20200000,2246002.111,4412669.207,10100000,209,30100000,3011999.6,4822478.848,10100000,1,0,0,0,0,220,232,0.331608824,0.364769706,0,1460,253.4545455,448.0617227,200759.3074,0,0,0,1,0,0,0,0,1,265.5238095,114.1,403.1818182,220,0,0,0,0,0,0,10,1141,11,4435,29200,63,9,20,76099.0,69017.76624,155792,35782,9975905.0,62534.38007,10000000,9905270
test,cicids1771::0985,Web Attack - Brute Force,1,7530316,4,4,602,364,602,0,150.5,301.0,364,0,91.0,182.0,128.2814692,1.062372416,1075759.429,1970547.876,5004598,120,2525718,841906.0,1453745.035,2520545,867,7530196,2510065.333,2500818.367,5005182,3584,0,0,0,0,136,136,0.531186208,0.531186208,0,602,107.3333333,221.137966,48902.0,0,0,0,1,0,0,0,0,1,120.75,150.5,91.0,136,0,0,0,0,0,0,4,602,4,364,29200,236,1,32,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::0763,Web Attack - XSS,1,5174320,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.773048439,1724773.333,2986629.492,5173436,158,5174320,2587160.0,3657546.595,5173436,884,0,0.0,0.0,0,0,0,0,0,0,104,40,0.579786329,0.19326211,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::1291,BENIGN,0,118394388,25,24,2676,8212,433,0,107.04,186.9673501,746,0,342.1666667,379.4641149,91.96381842,0.413870968,2466549.75,4189212.43,10000000,1,118000000,4931583.833,4848017.088,10000000,33222,118000000,5145948.826,4845611.283,10000000,19844,0,0,0,0,572,624,0.211158657,0.202712311,0,746,217.76,315.4570096,99513.1249,0,0,0,1,0,0,0,0,0,222.2040816,107.04,342.1666667,572,0,0,0,0,0,0,25,2676,24,8212,8192,385,19,20,780269.0,2467123.095,8218925,36170,9979550.273,72197.69458,10000000,9762171
train,cicids1771::0673,Web Attack - Brute Force,1,33198116,203,104,43951,72202,602,0,216.5073892,228.6511756,1068,0,694.25,362.7405329,3498.782883,9.24751272,108490.5752,272077.2139,1286209,3,33200000,164333.8366,321187.4945,1286209,719,33200000,322310.0971,417616.8912,1286833,3,0,0,0,0,6504,3336,6.114804828,3.132707892,0,1068,377.1201299,360.744645,130136.6989,0,0,0,1,0,0,0,0,0,378.3485342,216.5073892,694.25,6504,0,0,0,0,0,0,203,43951,104,72202,29200,1174,101,32,0.0,0.0,0,0,0.0,0.0,0,0
test,cicids1771::0624,BENIGN,0,503,1,1,63,121,63,63,63.0,0.0,121,121,121.0,0.0,365805.169,3976.143141,503.0,0.0,503,503,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1988.071571,1988.071571,63,121,82.33333333,33.48631561,1121.333333,0,0,0,0,0,0,0,0,1,123.5,63.0,121.0,32,0,0,0,0,0,0,1,63,1,121,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::1643,BENIGN,0,16425390,254,357,14198,683330,371,0,55.8976378,131.5467325,4344,0,1914.089636,809.0166786,42466.44981,37.19850792,26926.86885,212656.1611,4989075,1,11400000,45202.82609,101214.1851,958220,28,16200000,45554.82865,281219.7526,5026909,1,0,0,0,0,8136,11432,15.46386418,21.73464374,0,4344,1139.751634,1108.753093,1229333.421,0,0,0,1,0,0,0,0,1,1141.617021,55.8976378,1914.089636,8136,0,0,0,0,0,0,254,14198,357,683330,29200,440,39,32,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::0203,DDoS,1,72836195,8,5,56,11601,20,0,7.0,5.656854249,7215,0,2320.2,2991.555649,160.044055,0.17848269,6069682.917,19200000.0,66800000,1,72100000,10300000.0,25000000.0,66800000,1,779162,194790.5,383720.9273,770341,66,0,0,0,0,172,112,0.109835501,0.068647188,0,7215,833.0714286,2019.116351,4076830.841,0,0,0,0,1,0,0,0,0,897.1538462,7.0,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,3011.0,0.0,3011,3011,36000000.0,43500000.0,66800000,5251883
test,cicids1771::1274,PortScan,1,24,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,250000.0,83333.33333,24.0,0.0,24,24,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,41666.66667,41666.66667,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::0548,Web Attack - Brute Force,1,5245315,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.762585278,1748438.333,3027783.013,5244621,131,5245315,2622657.5,3708016.342,5244621,694,0,0.0,0.0,0,0,0,0,0,0,104,40,0.571938959,0.19064632,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::1330,PortScan,1,29,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,206896.5517,68965.51724,29.0,0.0,29,29,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,34482.75862,34482.75862,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0
test,cicids1771::0945,BENIGN,0,138,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,86956.52174,14492.75362,138.0,0.0,138,138,138,138.0,0.0,138,138,0,0.0,0.0,0,0,0,0,0,0,40,0,14492.75362,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,63785,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::0921,BENIGN,0,6272140,8,6,374,3609,193,0,46.75,72.45244746,1452,0,601.5,679.245979,635.0304681,2.232093034,482472.3077,1443109.141,5271147,4,6272140,896020.0,1936762.955,5271147,4,517032,103406.4,141447.3217,268907,49,0,0,0,0,172,132,1.275481734,0.9566113,0,1452,265.5333333,498.1608843,248164.2667,0,0,0,1,0,0,0,0,0,284.5,46.75,601.5,172,0,0,0,0,0,0,8,374,6,3609,8192,15544,7,20,1000989.0,0.0,1000989,1000989,5271147.0,0.0,5271147,5271147
validation,cicids1771::0797,BENIGN,0,86372929,7,10,11607,68,5840,0,1658.142857,2127.59774,20,0,6.8,5.006662228,135.1696664,0.196820928,5398308.062,19000000.0,75900000,1,86400000,14400000.0,35200000.0,86300000,10,86300000,9588396.0,25100000.0,75900000,1,0,0,0,0,152,212,0.081043911,0.115777016,0,5840,648.9444444,1511.261665,2283911.82,0,0,0,0,1,1,0,0,1,687.1176471,1658.142857,6.8,152,0,0,0,0,0,0,7,11607,10,68,229,256,5,20,32337.0,0.0,32337,32337,43100000.0,46400000.0,75900000,10300000
train,cicids1771::0635,BENIGN,0,102204472,3,3,170,495,75,40,56.66666667,17.55942292,179,157,165.0,12.16552506,6.506564605,0.058705846,20400000.0,41300000.0,94100000,23500,102000000,51100000.0,61500000.0,94600000,7623182,102000000,50900000.0,62200000.0,94900000,6880338,0,0,0,0,84,80,0.029352923,0.029352923,40,179,102.8571429,59.42622477,3531.47619,0,0,0,0,0,0,0,0,1,120.0,56.66666667,165.0,84,0,0,0,0,0,0,3,170,3,495,-1,-1,2,20,612462.5,217621.3043,766344,458581,50500000.0,61700000.0,94100000,6856838
validation,cicids1771::0644,BENIGN,0,5539579,8,6,372,5108,191,0,46.5,71.87687886,2124,0,851.3333333,886.4045728,989.2448506,2.527267866,426121.4615,1300433.505,4740053,4,5539579,791368.4286,1746249.613,4740053,4,502133,100426.6,136501.8658,252545,50,0,0,0,0,172,132,1.444153067,1.0831148,0,2124,365.3333333,672.3419269,452043.6667,0,0,0,1,0,0,0,0,0,391.4285714,46.5,851.3333333,172,0,0,0,0,0,0,8,372,6,5108,8192,115,7,20,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::0258,Web Attack - XSS,1,5439503,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.7353613,1813167.667,3139731.239,5438617,126,5439503,2719751.5,3845056.464,5438617,886,0,0.0,0.0,0,0,0,0,0,0,104,40,0.551520975,0.183840325,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::1608,BENIGN,0,50923,2,2,90,172,45,45,45.0,0.0,86,86,86.0,0.0,5145.022878,78.5499676,16974.33333,29395.21161,50917,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,64,39.2749838,39.2749838,45,86,61.4,22.45662486,504.3,0,0,0,0,0,0,0,0,1,76.75,45.0,86.0,40,0,0,0,0,0,0,2,90,2,172,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::1716,Web Attack - XSS,1,5325067,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.751164258,1775022.333,3073656.388,5324175,128,5325067,2662533.5,3764129.507,5324175,892,0,0.0,0.0,0,0,0,0,0,0,104,40,0.563373193,0.187791064,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::0841,Web Attack - Brute Force,1,5476023,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.730457122,1825341.0,3160958.09,5475301,142,5476023,2738011.5,3871111.935,5475301,722,0,0.0,0.0,0,0,0,0,0,0,104,40,0.547842841,0.18261428,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::0199,DDoS,1,7397807,6,0,36,0,6,6,6.0,0.0,0,0,0.0,0.0,4.866307002,0.811051167,1479561.4,3307277.399,7395799,1,7397807,1479561.4,3307277.399,7395799,1,0,0.0,0.0,0,0,0,0,0,0,120,0,0.811051167,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.0,6.0,0.0,120,0,0,0,0,0,0,6,36,0,0,256,-1,5,20,2008.0,0.0,2008,2008,7395799.0,0.0,7395799,7395799
train,cicids1771::1054,Web Attack - Brute Force,1,5854872,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.683191708,1951624.0,3379705.715,5854172,129,5854872,2927436.0,4139029.745,5854172,700,0,0.0,0.0,0,0,0,0,0,0,104,40,0.512393781,0.170797927,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::1370,DDoS,1,689420,3,5,26,11601,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,16864.90093,11.60395695,98488.57143,250982.9588,667392,25,21788,10894.0,14361.33873,21049,739,689395,172348.75,330187.3112,667392,48,0,0,0,0,72,112,4.351483856,7.252473093,0,4380,1291.888889,1980.710254,3923213.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::0270,Web Attack - Sql Injection,1,5009041,4,4,523,530,523,0,130.75,261.5,530,0,132.5,265.0,210.2198804,1.597112102,715577.2857,1891319.408,5004686,43,4355,1451.666667,1734.43055,3391,49,5008917,1669639.0,2888741.337,5005270,883,0,0,0,0,136,136,0.798556051,0.798556051,0,530,117.0,232.171273,53903.5,0,0,0,1,0,0,0,0,1,131.625,130.75,132.5,136,0,0,0,0,0,0,4,523,4,530,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::1225,DDoS,1,9395955,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.192863312,0.532143885,2348988.75,4696810.177,9394204,361,9395955,2348988.75,4696810.177,9394204,361,0,0.0,0.0,0,0,0,0,0,0,100,0,0.532143885,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1751.0,0.0,1751,1751,9394204.0,0.0,9394204,9394204
train,cicids1771::0382,BENIGN,0,60656,1,1,53,134,53,53,53.0,0.0,134,134,134.0,0.0,3082.959641,32.97283039,60656.0,0.0,60656,60656,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16.48641519,16.48641519,53,134,80.0,46.7653718,2187.0,0,0,0,0,0,0,0,0,1,120.0,53.0,134.0,20,0,0,0,0,0,0,1,53,1,134,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::0399,Web Attack - Brute Force,1,5285361,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.75680734,1761787.0,3050886.265,5284647,96,5285361,2642680.5,3736304.856,5284647,714,0,0.0,0.0,0,0,0,0,0,0,104,40,0.567605505,0.189201835,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0
test,cicids1771::0671,Web Attack - XSS,1,5473380,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.730809847,1824460.0,3159439.948,5472667,134,5473380,2736690.0,3869255.78,5472667,713,0,0.0,0.0,0,0,0,0,0,0,104,40,0.548107385,0.182702462,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::0546,PortScan,1,63,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,126984.127,31746.03175,63.0,0.0,63,63,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,15873.01587,15873.01587,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::0174,DDoS,1,36896,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,315291.6305,243.9288812,4612.0,12577.50533,35731,3,1001,500.5,638.5174234,952,49,36837,7367.4,15861.86926,35731,3,0,0,0,0,72,132,81.30962706,162.6192541,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::1693,BENIGN,0,30739,4,2,152,132,38,38,38.0,0.0,66,66,66.0,0.0,9239.077394,195.1917759,6147.8,12312.53663,28082,3,28089,9363.0,16211.12954,28082,3,48,48.0,0.0,48,48,0,0,0,0,128,64,130.1278506,65.06392531,38,66,46.0,13.66260102,186.6666667,0,0,0,0,0,0,0,0,0,53.66666667,38.0,66.0,128,0,0,0,0,0,0,4,152,2,132,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::0278,Web Attack - XSS,1,5299321,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.754813683,1766440.333,3058799.722,5298438,119,5299321,2649660.5,3745937.064,5298438,883,0,0.0,0.0,0,0,0,0,0,0,104,40,0.566110262,0.188703421,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0
validation,cicids1771::1405,PortScan,1,50,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,160000.0,40000.0,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,20000.0,20000.0,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::1163,BENIGN,0,4,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,40,0,500000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,10825,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::0341,BENIGN,0,6836593,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,5.265780777,0.87763013,1367318.6,3051369.826,6825772,249,0,0.0,0.0,0,0,6828610,1707152.5,3412413.108,6825772,249,0,0,0,0,20,100,0.146271688,0.731358441,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,10821.0,0.0,10821,10821,6825772.0,0.0,6825772,6825772
validation,cicids1771::1284,Web Attack - Sql Injection,1,78,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25641.02564,78.0,0.0,78,78,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12820.51282,12820.51282,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,260,236,0,32,0.0,0.0,0,0,0.0,0.0,0,0
test,cicids1771::1108,BENIGN,0,66318,3,4,435,2337,435,0,145.0,251.1473671,2337,0,584.25,1168.5,41798.60671,105.5520372,11053.0,16670.91707,32584,5,32669,16334.5,23024.1039,32615,54,33764,11254.66667,18578.82747,32699,5,0,0,0,0,104,136,45.23658735,60.3154498,0,2337,346.5,818.5611069,670042.2857,0,0,0,1,0,0,0,0,1,396.0,145.0,584.25,104,0,0,0,0,0,0,3,435,4,2337,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0
test,cicids1771::0972,BENIGN,0,636389,2,2,74,170,37,37,37.0,0.0,85,85,85.0,0.0,383.4132897,6.285463765,212129.6667,367410.7002,636379,1,1,1.0,0.0,1,1,9,9.0,0.0,9,9,0,0,0,0,64,80,3.142731883,3.142731883,37,85,56.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,70.25,37.0,85.0,64,0,0,0,0,0,0,2,74,2,170,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::1617,Web Attack - XSS,1,5985904,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.668236577,1995301.333,3455384.79,5985236,75,5985904,2992952.0,4231728.615,5985236,668,0,0.0,0.0,0,0,0,0,0,0,104,40,0.501177433,0.167059144,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0
validation,cicids1771::1155,BENIGN,0,17612100,36,36,2333,47402,774,0,64.80555556,198.9904261,4380,0,1316.722222,888.9503798,2823.910834,4.088098523,248057.7465,1324399.342,10200000,1,12800000,365773.5143,1725852.165,10200000,64,17400000,497345.3429,1871624.594,10200000,32,0,0,0,0,740,732,2.044049262,2.044049262,0,4380,681.3013699,895.4048074,801749.769,0,0,0,1,0,0,0,0,1,690.7638889,64.80555556,1316.722222,740,0,0,0,0,0,0,36,2333,36,47402,29200,148,35,20,2597228.0,0.0,2597228,2597228,10200000.0,0.0,10200000,10200000
train,cicids1771::0522,BENIGN,0,119457847,16,15,1211,5043,541,0,75.6875,137.2835114,1430,0,336.2,486.3376546,52.35319535,0.259505765,3981928.233,14800000.0,58500000,1,119000000,7963856.467,20400000.0,58600000,60,119000000,8526021.571,21100000.0,58600000,1,0,0,0,0,332,312,0.133938459,0.125567306,0,1430,195.4375,366.2754945,134157.7379,0,0,0,1,0,0,0,0,0,201.7419355,75.6875,336.2,332,0,0,0,0,0,0,16,1211,15,5043,8192,360,15,20,1392339.0,1844973.114,2696932,87746,58300000.0,365006.3991,58500000,58000000
test,cicids1771::0284,BENIGN,0,99615,1,1,51,95,51,51,51.0,0.0,95,95,95.0,0.0,1465.642724,20.0772976,99615.0,0.0,99615,99615,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,10.0386488,10.0386488,51,95,65.66666667,25.40341184,645.3333333,0,0,0,0,0,0,0,0,1,98.5,51.0,95.0,20,0,0,0,0,0,0,1,51,1,95,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::1189,BENIGN,0,6192629,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,5.813362951,0.968893825,1238525.8,2753984.314,6164977,1,0,0.0,0.0,0,0,6170881,1542720.25,3081505.754,6164977,1,0,0,0,0,20,100,0.161482304,0.807411521,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,27652.0,0.0,27652,27652,6164977.0,0.0,6164977,6164977
train,cicids1771::0302,DDoS,1,23012,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,1303.667652,217.2779419,5753.0,10354.41622,21234,1,23012,5753.0,10354.41622,21234,1,0,0.0,0.0,0,0,0,0,0,0,100,0,217.2779419,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::0892,DDoS,1,3119909,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,7.692532058,1.282088676,1039969.667,1800415.21,3118910,3,3119909,1039969.667,1800415.21,3118910,3,0,0.0,0.0,0,0,0,0,0,0,80,0,1.282088676,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::0002,BENIGN,0,5232611,9,5,386,5502,199,0,42.88888889,70.76624274,2324,0,1100.4,958.689105,1125.250855,2.675528527,402508.5385,1409698.271,5093982,3,5232611,654076.375,1794161.196,5093982,3,66513,16628.25,19019.33298,34592,192,0,0,0,0,200,112,1.719982624,0.955545902,0,2324,392.5333333,730.7589857,534008.6952,0,0,0,1,0,0,0,0,0,420.5714286,42.88888889,1100.4,200,0,0,0,0,0,0,9,386,5,5502,29200,9,8,20,138626.0,0.0,138626,138626,5093982.0,0.0,5093982,5093982
train,cicids1771::0161,BENIGN,0,182,2,2,66,98,33,33,33.0,0.0,49,49,49.0,0.0,901098.9011,21978.02198,60.66666667,99.88159657,176,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,80,80,10989.01099,10989.01099,33,49,39.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,49.25,33.0,49.0,80,0,0,0,0,0,0,2,66,2,98,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::0974,PortScan,1,18,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,333333.3333,111111.1111,18.0,0.0,18,18,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,55555.55556,55555.55556,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0
